customer_id	payment_real
5JVrym6vjml3	721.74
2wdBfQW1GDcv	721.74
whxLEEZXpjzs	721.71
lUWkN3T8oQRP	721.71
eXveO1NjQCy9	721.71
Of8TDPBaDRdZ	721.71
pRLSqV3GZwW3	721.63
Zmv8K5AfQzeg	721.63
i8Uk7T8ZOAea	721.62
DnUqDTKF9xRT	721.62
3J1dXjtTypVJ	721.58
gzD0OVy2XKxL	721.55
ehBhXLi77LOl	721.4
weKjEMis6N6O	721.36
msFqri3WRRjz	721.2
ZXuQTn9CI1Pz	721.2
uvUr8lv1sMKH	721.14
F4FyaOzCYJ1Q	721.06
rYn6e9d0WHUz	721.0500000000001
wxpw5baXl9l0	720.98
fRqyi2s2p9rw	720.9000000000001
ctWySHjATf97	720.9000000000001
mD3HqpCfok6a	720.88
qGtVNWz3bN7w	720.79
XML3XcJ0tdf4	720.5
LMcHDHlOoNh4	720.36
MKnqwNAKey2N	720.34
CHfvK0tvhPHa	720.34
qHrIYfNg7g3c	720.3
RP8xKC143Is3	720
4B4BS47ls8Na	719.88
Fp5obOdLKDWz	719.76
HvLuyrdiRiBo	719.5
x0SBuSswlkH9	719.37
Opqwy9jyneg9	719.37
VFktuPxHzLor	719.34
mBtjb8uuWePP	719.33
NGfknk31R7KK	719.3100000000001
hvWqK4iprjE6	719.16
uLHAKogONQdd	719.12
eXg2dntWkpFl	719.08
1QTdlvRuldbr	719.08
S1klC1X3xHvK	718.96
Ow5gHUaVYB5G	718.95
9DLSIzXa5eZ8	718.95
RK8sr0C1TQXI	718.92
1bJm8iOxnizE	718.9
8OeG1WWpyWTi	718.86
utQKIR3pHhn3	718.8
flv3SAsa5wT1	718.77
ptYLphCzuPv2	718.76
eIeEowZpELmm	718.64
yg2g0mAhx5T1	718.5600000000001
kCiaI3E8IIWX	718.5600000000001
2efmAbzMbWyj	718.48
MQyZpigtks2B	718.1
cvJplCD6YoRn	718.04
5Kn9sQRP8Yh0	717.83
ROLZn88cQG7O	717.78
i9tnAQtYS9gk	717.6899999999999
KKRZ87YRL0Ou	717.3
0G8mQw8RRMf9	716.88
l5bhn6Ow8mOm	716.7
k7rT3dQk4v9u	716.7
KXOBrg9vHapY	716.7
Kqe4mlCqmCWm	716.65
lLlvIfkUSrK4	716.5999999999999
f1uwRViSuN3f	716.58
HpgOxeHoUKuT	716.5
a9Yyo97kaUd2	716.4300000000001
1rxABTVO5Gi6	716.16
lSskA8S4TdaG	716.12
C7pRxNVpF7p0	716.0999999999999
yMMghDt6SZbh	716.08
m5kPocPhBxSb	716.08
jCldVRYUQLKX	716.08
rUDcKLEb0BNX	716.01
TrWm0UUXYRwo	715.9
K5kSfn9r2U6c	715.9
2PXF1JVV696N	715.9
t9VkgYDU5aPM	715.88
UtNpgEkThMs3	715.76
CjmvF1yITV3l	715.76
8siIIgfRKlkF	715.72
1riY7RgVshes	715.68
obghM860jDnx	715.6
R6QqNlwvoRFl	715.56
sDpFATRwKRn7	715.3
FYJpysyoZ41U	715.3
KB2Movtr94iL	715.28
Ik6G2m9FJzBy	715.28
iCXD8S6zkj0X	714.6899999999999
ztWH9HIhkMzP	714.68
0KvyjkP2IxHF	714.68
gL1NcYpo84lo	714.64
Okc6VFNIot9M	714.56
2Wpy7SHOxjwG	714.51
yKlNBtE3e1NS	714.48
emM5B8ng2D1o	714.36
cH3va9L9hx6U	714.36
0BrfC9XpPeXf	714.33
P222DO1vou63	714.32
NH1fss150bDg	714.32
Jn0BDFBQZNYB	714.24
1VPENuv3CD6D	714.24
v0NZfiz6MKOh	714.23
vRXxLPI0oDKD	714.1500000000001
Op4s97PLu9K5	714.06
AIhRxy9Dxmxv	714
1I0PZwLtOIDp	714
zNdAbIxXPM9O	713.76
hiejd0hvwFut	713.76
l9hrima85Gip	713.73
cxPhT6BCHlPo	713.72
UdHtNrKXxuqD	713.7
dk2fPTan6In8	713.46
g0OPoJ4ZYEtz	713.28
6Udyddh1PfXx	713.08
51DFDSiFCNWh	713.08
VcGcBxPKDwF8	713.02
swNq9tY4zKsz	712.98
NicO0zq9hg7D	712.88
9si8RJnw83t6	712.84
zkTPYvbv03ek	712.83
ERAIW1A2Cq1E	712.77
wXpEnjnMhqfU	712.32
v6hmR8BJryeM	712.29
Ho7DvFTwwDGf	712.26
gGDVw84VJhtO	712.25
sLsvrRl3vMke	712.24
Ocsq2eOhpE5R	712.24
dG4PCxZZJww0	712.12
1izF0887V6a7	712.08
WBvyAah9s5PD	711.74
rgPrjdLKdWmB	711.6500000000001
KEFS1YnrEk7E	711.54
nNTQEVGIYZgA	711.52
a5k3wHMAID1q	711.48
9HfGa1nDgq7k	711.48
h6tNs7jDGU7d	711.2
Q3ofbiOXARNY	710.91
fasAbKbM2I0V	710.76
Pbwh4AyoThh7	710.59
RD6KGATHL5E4	710.58
Q9cLNK7BLGAB	710.48
JNsi6fRUCx4j	710.48
QFsKro07Wg2h	710.19
NTtRf2XxReoe	710.19
14IjseCfUXQR	710
XvEa3yzkK8wn	709.93
VNOk7Y431fGs	709.93
Ig2OOuvgHPO6	709.93
CNqA3sJXVxDe	709.93
dhreH2V22PAP	709.85
EJL2MUsqj0O6	709.8
GH5M7d0mM9yT	709.74
w8Lf4BrANLWz	709.59
8nTBvsUrGhE6	709.2
rk5p3m8rRfo1	709.06
JSnS4p0u5o5K	709.04
LndPe1KuL7Qz	708.72
sVn2iKbnydbg	708.7
kvyY8pNVM3Ru	708.66
2pzJZTu6JpFV	708.6
HkjtDjZQIVPh	708.48
jcqw09VOQASp	708.46
WS2peMiof7Jm	708.46
3ZQCeYsiI1Tr	708.46
PZ53HK0D4SZy	707.9000000000001
y1oNBNoOTEZd	707.8199999999999
LDlYitWDm0K1	707.8199999999999
tdPbY5RvYiew	707.76
WAzIBhxw5qNB	707.76
ogKJG0DrqDTU	707.72
fX80WVHyl9Pw	707.72
Z6yjXOU4nKF3	707.72
Y6bcsmfZ8EgZ	707.72
4XK0ow1rLG4t	707.4
uYxdpsn5yZuP	707.37
a7Z24DCiDkti	707.22
PKbHLJBRvNIV	707.19
BopiyS71m1h7	707.16
souxJyMdBzrL	707
pkFRaAtO1hDH	707
dWFxOtaw1SWe	706.84
jMZfSMZgF6hX	706.76
hqXGMqHzcOjh	706.76
VkaZwhHtvBeY	706.76
CwyoszwGSRjI	706.76
7mlySVum4neY	706.76
ysUoYGPt1Iph	706.52
bUYUs5b7YJPQ	706.19
kEgx3WG9Kyd7	705.96
rlNzYv08xued	705.87
MCbA0se7q1jf	705.84
9hLk4KZPIrdp	705.72
yXloGoA0I0CD	705.26
TDPW0uopVU63	705.26
SYpa18lghW7Q	705.26
a328OQ0p9nHP	705.24
kbN1VIggonNn	705
tRALtSryzTOu	704.8000000000001
Nm2G5aOb0aSc	704.8
48GsxkKimgt9	704.8
zqNyECRL48Hi	704.72
ALl4HCjgOsw5	704.72
50FgRjnYaUEV	704.72
8G3KqT1Z91sI	704.7
qqTI90Ey8fwL	704.68
LjixBNUuwGBB	704.68
QvfBGLgdTPF7	704.67
CjecdfCsjCIz	704.58
SJQVjsKVqSxS	704.51
psYImi7Yda5M	704.32
2rvMmIo215Ri	704.32
qPyArZCVMnSl	704.24
1bONGMvCeNo2	703.98
vldoqNBQnXTU	703.84
TMjuKXhHVJ28	703.84
PqUTKwBNX9sB	703.81
32W8YsU71KDv	703.68
PhNZejbM3vwU	703.6200000000001
LffVdlfYqZYw	703.6
cM5JLKkubjH1	703.5600000000001
IT9PE1vkQo44	703.52
JfTlCGW28RuR	703.38
qGZgOplkCRlg	703.29
zwmEi1HJ9MWQ	703.08
oET6bXe2lFOh	703.06
xfWUkDSsBwHl	703.04
9DUf09wVZCey	703.04
EVkiDq50VCBq	702.7
i7e7pBfcz5Br	702.6
I9ycChV1CYDH	702.4
WY6QdmZQcrsy	702.3
SxQk6gI5wULf	702.3
7rnayKUbpFkK	702.24
leWoSCLT8WRM	702.07
P73kiz9S9jl3	701.9399999999999
9Rb4U6UmehIh	701.85
r6xxfHeUEDsK	701.76
Jot1toA8TdIm	701.76
gSFTe4D23LGJ	701.4
PWpciKSEOAiH	701.32
NirrybeMH6fr	701.25
wJ2Nay88f72M	701.22
rGF6zSWN6I6y	701.22
9Zd0t6KQQ0lC	701.04
ZcipT2qieQ1w	700.92
3TBPHnXobOk0	700.9000000000001
3YYdWNHlZ8Gd	700.89
aijopZ8MSdrR	700.86
r4RpolHo0nev	700.55
VCvScJrbGrC3	700.55
OSBw9JsvjfDN	700.55
FRoQHPESOUFN	700.55
BHMIQvs6NB4S	700.53
96Hkww3UySwy	700.4399999999999
l5MWhoU4USKh	700.4
cKMEILWgxocT	700.38
s970fdtp1pfE	700.24
aMQWFN9jfEQm	700.24
kr4A1FMDmy7B	700.14
ZdorYacgXYIe	699.98
Wqdt58EHOe5M	699.98
E4iX8HsI0NTy	699.94
semGxE4L6E9e	699.87
tsKW7rvadLlW	699.84
4AH51UKEk5dX	699.64
wux0TXJt1OHA	699.6
xeKpSF93twvA	699.56
mcsqSQOHUu1J	699.56
RD29lncj1fQ1	699.44
3VLVRdGvK1Oo	699.36
sm1Hc8WeeCaJ	699.3
sjjr6IeozNLv	699.21
puIdxxdPWYn8	699.21
kdC7nmTruP1Z	699.14
RmC5rphNMHPH	699.14
0UxQJwbJCu35	699.14
evapoidK1gl8	699.12
4qVPLoO0wfnG	698.8
vuI3d6zyx9to	698.63
KJZcNI1SSPqF	698.63
mutEpxXGpl8W	698.45
h5ytjBzrthil	698.45
dxAoXT83WzA2	698.45
IyCMPRKrcmPT	698.45
EJbM6NzyhhrU	698.45
CQGtrcM2Jztf	698.45
fLrnjAWNrsAs	698.1
cVeyPksp2qo0	698.1
aXZVZ6nsI3fn	698.1
TUDlO2yjQC58	698.1
JcTYHAZUAvzC	698.1
CSBcgWYodMiC	698.1
5lTsKh6pfiwq	698.1
9swnVYWbgmX6	697.88
2m9Oa7icyRCY	697.6
hyOKwVCPcXvN	697.58
joQpm0hTEInv	697.46
WCZ0oUOlRsKS	697.46
QNIlyDcd2GCd	697.46
Q4VH8DAOTXKz	697.46
BlFtIyAOo1ux	697.36
fMSM6AfxYxKx	697
2a7bNWzwcPeB	697
vNfHsJAbrSGD	696.96
SrSiOS6D3WPG	696.8000000000001
uBLMW529AVK6	696.8
qrMxPyqTfDr3	696.55
znDx7G4WTzD7	696.42
5L2IVGK2HPdf	696.35
bP6OtECUGcbw	696
wmlwcOwxTSpG	695.99
an7wKsJfSKgf	695.97
7yNH0xFgCtzM	695.94
qy4uII1pNxRF	695.78
afIhYTwknlzO	695.72
rzgM4WCsIC2Y	695.54
NsolKFcq0UCu	695.45
PrYKcz2aEvYh	695.4
PyferijjA5JU	695.28
j2K2RPyCGJxC	694.92
m8EKT5TQ4tAt	694.85
wT2LvMjlewjN	694.84
QHrgAbAkBpv2	694.84
E5Tgl16riB4D	694.7
z3nVC2si8ejT	694.48
jpssm1mXp56W	694.48
frlHac5F0kuN	694.48
NJvz68DLx5Bm	694.48
MP7lofsLRBFw	694.36
rDLmZ8USZkzV	694.25
4xNHO3zcX0RW	694.25
jgB8GrNo8Mio	694.04
ZgHiEcTPK8iH	694.04
ewlVtmgvwv7H	694
TkwqIHc3iknQ	694
dixvBgLpQSeh	693.59
XWxdveGDz1lm	693.59
LY5Dd347zgJL	693.5500000000001
5IMwlG4Hn4Fw	693.5
D5vO2imMvjok	693.1999999999999
nOC1kE7b1e72	692.6
F2tGmbuAgpKq	692.6
AporZRHr1Xjh	692.59
wXzQoZUfeyTx	692.49
EAbV5wOlqEEf	692.4000000000001
ndC7DJcBGCWu	692.25
jco9S7Spy3qi	692.22
7xClKekDdyWG	692.08
YdrVAcPpVZ4q	691.96
JF7Kj0qoMei9	691.84
yovFeKDhLSyu	691.49
OeWkwEJGCllV	691.49
NrCgiLFSBOFI	691.49
KYCjMhhrbddl	691.47
55r81SBD0OG4	691.47
boDeBZx1LMEt	691.44
q19s9KLpdLTg	691.2
PMpl9KBW2ULp	690.92
TyAITVaNTtwK	690.76
gACbIvst6XfU	690.58
eLCyW3ZduEr4	690.58
tcDeUzXzBQEH	690.4000000000001
YAXVAfPxaKiN	690.36
wnDrMqf9Ml77	690.32
iNlhIBRJx1dj	690.32
SBSaQX7cmH4J	690.24
2JWuYb9QaL23	690.1999999999999
AaiQeit3ocQn	690.12
93tJxDmqw04r	690.1
nlXq06ZZoJqp	689.93
czOwiy0kJZ9x	689.93
Yx3LJKk3jAfP	689.93
7iBxE7sv9cL4	689.93
toLWTIQSVzql	689.66
ZPoTV2UqbVTr	689.66
zrQWaYRil1b0	689.52
VnvX2PdTkbCu	689.52
ItR0QBEvva4y	689.48
0QNZpr2Ckqop	689.48
sN4N1qddJgLQ	689.35
q2KXkLc25LM0	689.1899999999999
p1mNquPzTAZR	689.06
f3OOXBbrFNwu	688.96
uQwLjHiDtvl0	688.68
vmpvRg2dJWF1	688.64
qn4NykZsZN0R	688.44
oGSuTE6XSAof	688.44
EspNRGaHHP8u	688.44
BNyREslkfoMa	688.41
emeg8bKCcswK	688.26
Obwb2kOxlnkp	688.24
HUUVMrj5epJG	688.24
NRdCIIe9yTbJ	688.16
Ebf0IuFNVrFM	688.16
RUzURJhRrgDv	688.04
960KWSv3IwuF	688.04
zs1EJVZVlO8f	688
MzeDuObwwk1f	687.92
FMVDRtjLogOb	687.92
o4Q6wilc7y9o	687.9
bgRWb9RV21ag	687.84
kEtH1C8kQbgv	687.5
yXmnlZlbSdQO	687.48
7RDR6Pi29IYt	687.45
K6jJKnrFrmSY	687.36
JTCjozKkdvZY	687.3000000000001
HAqeRLEtHxUN	687.2
cgNF4Ldwi2xY	687.0999999999999
w9Xo0jDRcJK4	687.08
gLzk0kNywd4R	687.08
c2MC9g5N3vcV	687.08
OGRLNXgC1BlS	687.08
0ReRgREfBPl6	687.08
qLa3FxoHsJ2Y	686.8199999999999
pG5Vm7nMSB56	686.74
B9lU8EPwtSr4	686.7
eMZkGHHeEh0c	686.67
bkjTPKPw4bDR	686.64
gCYptO9yIKKQ	686.46
visIH4KvLWGl	686.2
VkmCeQ4WUgqK	686.2
pOpbneSugLAq	686.14
8feveRyaCTGU	686.14
jk1K4LETXBGL	686.09
OOErTqa77HGd	686.0699999999999
ON6Xh1jnPGrc	686.0699999999999
kIO5VScJLTJe	686.02
9qLoeQbhA2bc	686.02
7gef5h8klMCw	686.02
vCl7cFX5NLr1	686
mWAVtoYbKx4m	686
YS7SjjKf38Z3	685.96
In6RcWRCxYl6	685.96
JtAvqYLXtDaD	685.89
brPmOpLeFfKk	685.88
NxCbUbGaAgzw	685.88
K9khX9MR6g0V	685.71
wkAJAbl0v07y	685.7
4cIHZLXEjqsp	685.7
OTmnEJa10jvL	685.62
teTve55h8cQx	685.6
n0AjYwYkwWGq	685.45
TMm70RwlijSn	685.45
HK2bxnTQJPy4	685.4
yMbR6TBibyRO	685.08
bGYc9cxguOzF	685.08
bbD5cV3qSwH2	684.96
8C41t613mdoZ	684.8
v3UjTzMmpi3A	684.76
vAUZVJHX3LFF	684.72
XjgmbuDuQmVJ	684.72
2yG1VCAoOuEE	684.72
1Vw4TglXUNdB	684.72
l0L3BdoXEjMR	684.63
ThF0h4nagz8f	684.24
Kj8cRmQM3vCH	684.24
5ov8bJNx3VHN	684.24
jPlkSkNHzgVC	684.18
hZY3uOVFFIes	684.08
v9j0SPV8Ss0J	684.04
s18Fn5Tz7Jml	684.04
ILQa3Kn6bDI6	684.04
5YNt2PEOrZ34	684
kDijG6aJfa0D	683.97
H2jk9bLzQo6c	683.97
GdlwczdDXCHD	683.97
FARY550bDSsy	683.97
xynUPMXM3qPw	683.9
Vq1IV8wFNiyA	683.9
8sxZnAlhDh5X	683.9
mBKjGtDt8sRP	683.57
J5OCV4RmxEG8	683.57
QOWzrWh36VjO	683.44
MhVxT9vRLAcP	683.28
6ktOTZuiIgAN	683.28
mtL1wr4vrcaC	683.22
G3mAa5uR7fkl	683.22
9w9TCMOOqDnt	683.22
1ntHjXVNQy4n	683.22
Zg2KJzlcdryH	683.04
guzlq7NqijRv	682.98
EfwoivL4PB34	682.89
oTW9YnXbkvKh	682.88
UE84OyuKxQEr	682.88
q73zRqG5HVgc	682.8
88gAz7cKfvq2	682.16
WZxFspnx91nv	682.08
ytg2YJk2PwKU	682
B1fOt9Uqdiix	681.84
YSE2DdJYfxIL	681.82
y34E45Avrfpx	681.52
gMH7zE5sPYLQ	681.46
fQ6VaplhKOsC	681.46
y5MBIRrMjUBz	681.28
GuMJnd6vBihE	681.12
01gdKwuHDWX7	681.08
DEbUIOl1VXlf	680.96
CxlwGuvtplvB	680.96
fFABnJ1X69FG	680.9399999999999
OoGaqSB6D2cO	680.88
IM0rpqlhkXDH	680.88
mtyRLV9MwR0r	680.6999999999999
R6JfItoJQx4D	680.61
IhnoLDYX067I	680.6
M0LNt44wB8GF	680.58
3m2hRgqbMWKT	680.5
yDcfi3bn2Mbo	680.48
Hmy8ykw5ycZM	680.37
51mEI8PUo0bJ	680.37
y1FmhY1qQUfz	680.34
muYfUPE8CU4p	680.3
4kbHRXAOgayr	680.3
52CHoK1kaav4	680.26
Nqf2cm6xjaS8	680.24
s2PSnezoZcza	680
ddeBzsyaF8GF	679.98
laLD7taLkjtq	679.58
ruQ2QHWNxnZk	679.4499999999999
gweFcvenOMay	679.4499999999999
hCTdLfzvLEuz	679.36
kxdidFef62Ry	679.3199999999999
amfnNPhuRSui	679.0999999999999
hc1XlchCeJ27	678.92
ch4Gjm6c2ghg	678.92
9xw3WMhVbsM3	678.9
mOB0RUj58YlU	678.8100000000001
C40RfegXZsWh	678.8100000000001
5NzbJZUniqH3	678.8100000000001
56aiApoR2Rvs	678.78
XmjSh2Y8kby0	678.51
TM3QGuZUuY8A	678.49
UTYdDjmzopug	678.42
vINhDXKYYw3A	678.19
wG7SgZ0fLqvg	678.08
AT9OuBgftvBE	677.91
yXxDDZf28U0C	677.8199999999999
CbfacMxhQsnk	677.6
DUqvlTGEWDjP	677.4000000000001
Ovk3tJHuenlK	677.12
MgkTiUwxeZM3	677.04
SYwhdf4jI1d3	676.92
xxjHyVicrqfv	676.84
LxHfprOFEfQD	676.84
Vb5Cn1WWOJ8I	676.74
9VYiFS1n4Iye	676.74
9TvLfa4Iql9L	676.74
3nyBiS6y4ZQL	676.74
7d65VOVxUMz8	676.3499999999999
jP3szqtKlMW5	676.24
xML01uQ41WAn	676.2
AB5Ugwtx2mf4	676.16
ueMXmgjJFXfG	675.96
T2hvyOrvIjux	675.96
CurL3ljKLsOm	675.96
QsBMYHo0UIBZ	675.95
qvLkJ0vEiTvJ	675.86
I4FYxCyfhUi0	675.86
wB18jCTMGGoK	675.77
txxnVMoiNOA0	675.77
qAIVVbKdQWQ4	675.77
pS7tJzfcj2kM	675.77
bb6YSTW63V4k	675.77
YSaUPsbDbNI1	675.77
UiSaBvQhm0Ik	675.77
S1Ji3OzASw9K	675.77
RG60SC3HpJFu	675.77
GDokQjAl3N24	675.77
6wJB95MERMCg	675.77
56YIU2CkvPem	675.77
41QnDRYaQWeQ	675.77
0qfXusp5XPDX	675.77
6Vwc0cx0zW8m	675.48
dGQcjxoP8pvP	675.2
EsDB2912J101	675.1999999999999
FFCt1H2ir5jk	675.09
YDr6zPZp5LfT	675.08
wcGfxL1A1e1W	675
U4Tzr77x9lDM	675
e6gbuBQVMbJn	674.87
VGBQXgdTMwQv	674.87
I0wqDEY40xdy	674.87
ZTyNwG42pZtp	674.8499999999999
9EwOCBzieGSe	674.8499999999999
fRYFJ8zu0K1e	674.83
d94l27D0ks3r	674.83
mI43OZd7nmzm	674.73
2m4oQx6jDV3x	674.6500000000001
ebLrSDifJLN2	674.56
kmnpX7zKo1DI	674.46
3jy4cYGZnjc5	674.4000000000001
EMyT8nRbUD2w	674.36
LbEJzxgkidBV	674.34
LUC0WLJbI0oi	674.34
Bpa5EOs44qmR	674.34
9qkVXReiobIZ	674.34
FcoNNWgft0hK	674.3000000000001
IkcVcYr8H0v7	674.2
6fTF60PUYLth	674.16
omjetDwN6B7O	674.08
fO4KAhgcirmz	673.5500000000001
EWmX20dwvvRz	673.5500000000001
ZuStaJVQ0PhK	673.48
fibf5DiVmq3n	673.42
uEXLiuYJwVEE	673.4
DY7f8S1au0sE	673.3
66rhfLy3yln3	673.23
ocTPIZMbnhFQ	673.12
6zfmbtbMfgBl	673.08
g0tUcEnsBVtg	672.9000000000001
LjGYCIxfmIee	672.88
LSMV9h4AP71D	672.72
X40mfNWvqti8	672.6
ZIntUPcgpB0T	672.5699999999999
Goa3fDGQOoh1	672.48
UIH48l14cClx	672.41
p2StoP39UJuN	672.37
aqmLFOA9cGyG	672.32
lyLVVBnBDp7A	672.12
Wkm81ZDXxxcY	672.12
V9pPWSACjmAv	672.07
sWMpan7VFcLw	672.0600000000001
kKSCwiDFOvCJ	671.79
h1d9hCvn4JDb	671.7
IWa7dfohi1WC	671.7
euv51vchylBm	671.68
dSM0ue7SPH5n	671.68
CoYPb2oeGWgP	671.68
ZNhRQX6vWPRC	671.6500000000001
u9bcYF9xXRq6	671.58
TroMJqsasYYP	671.52
9JuXNvsAatkQ	671.46
1KJGZzXPewmB	671.4
JyfCk8lOmBFa	671.32
ELEiBwvAf10P	671.28
eQ9kBZMYmpNH	671.16
U9ZeWDSFUhRQ	671.04
zp4cBus6JQE9	670.96
JjZk1vkCu52T	670.9000000000001
pndgDJ1pfa23	670.88
bn2qmCsxWv2m	670.86
oQqeaEvoPJit	670.77
dMpqJjZgP9A5	670.62
TSvLR2sw2lCW	670.47
PJx6Z3DuMsFN	670.47
9QwJo4NIKAbD	670.47
4AQMeOoTqsqb	670.47
22u9hW2cMSBl	670.47
XrkUszcg2jUa	670.4399999999999
lqIp0M0y4mRT	670.4
CSDtGPwuRVyr	670.4
askTn7ioOifs	670.32
JjrT0kWbPqBx	670.32
06r82kqqrOrr	670.3
SjRF3FcyyRtZ	670.25
PImEM78uI5nr	670.14
2UUinms09ijG	670
FdQezwloPY97	669.96
EM1VgdLwhAL5	669.93
m5rleZGwk6DO	669.9
2Tlz1A9FOkD0	669.9
8bJEhAUhYObx	669.69
2OBE25Pl0ipL	669.5999999999999
V9Y3n7XkR7J8	669.51
5FFkxcY74muZ	669.4
HBbZOOvo4Gkq	669.34
YNWyvYrnriPL	669.3
l2kjsw0ZJHJn	669.24
7yVrXWATBTVG	669.08
7xwLTN5o3HdR	668.9399999999999
x5bdu9VTXFTY	668.92
IneJWnhc8ICV	668.7
x8NI1mIkFCwo	668.58
i1b7LcrK5Tlf	668.58
fNoVMOhBhpMc	668.58
Uv53N2hM3I9v	668.58
EMSrUg2LS6F4	668.58
bVpNCYUMeaIh	668.48
E8muLj9IJ4z4	668.47
As48uLjPxL5l	668.47
1NMz6JWxTkar	668.47
1IIDx3DI9Suu	668.36
s0700HMoX101	668.0999999999999
neo57qPh3HE7	668.0999999999999
MqLVtv7SCfAQ	668.0999999999999
ny7XTAPszHy4	668.04
jPbQETKzKqzJ	668.02
M2Zn7XZFsTH7	668.02
6CTD6lHOl0Ka	668.02
xKPcwOCZpiji	668
gTm0jUlrHtYv	667.92
Pe2IRaS6KCGq	667.92
v5GlKBXPFxT1	667.9000000000001
YuALCrkC8QvU	667.8499999999999
aHrgyc6a0jZJ	667.71
StKGGslBxsIq	667.71
aVNEGe0VLd89	667.52
056ZiaCjF3iM	667.52
f1kigjQnWTX4	667.45
LVjSBZRaDd0L	667.44
KKHSxf9vsaFZ	667.36
2WmBYTwXm2kP	667.32
J7NtU3PcfpKG	667.2
eCtPyBitDkCp	667.02
JNIFyBIm14Lw	667.02
PMaTc8nixafU	666.96
hJVC6VKqgP5G	666.84
nIgj4xXAaw1Q	666.72
tkAHK2qTNr8A	666.71
j5x8uVUibouZ	666.71
e47qWqo21Wvo	666.71
W0nGH56fYE04	666.71
Om6i6nZmXZ22	666.71
5XgdywedYh6H	666.71
2gpZOU92d8dQ	666.71
A7JucjD1TlPR	666.7
98lbvr6LlRNI	666.68
8fi0ouEqbNA6	666.68
vVyGXBBUiC04	666.48
tDPLnreg8my3	666.48
b3YwgBCEFalS	666.48
s3gAvulPujh5	666.45
Y3a4uPVwOGaj	666.39
wNPnWEGCZ94X	666.34
r5MWOV4gN34t	666.1500000000001
SzB6519NWiBY	666.12
uaBD1SHscfK7	665.9399999999999
Dyw8TzBQA0dg	665.9000000000001
yY4nQn3at9LQ	665.87
yNP57Mr3Udo4	665.87
x6kRikv6FaF8	665.87
vMhQp34gRxZC	665.87
scPUcxWFBVjo	665.87
q8kVL94hKZal	665.87
nTi8pGNcORef	665.87
nT2ZF6d25hfq	665.87
mvL2Fsun4CId	665.87
khV7faUNzlbd	665.87
jQrD56O9KZ4Z	665.87
feGUAIPZFa2O	665.87
d2E7Fx2WUyGa	665.87
cfIGWfCEsj2J	665.87
cYza46BaAZdM	665.87
Vncaq5pYCdLX	665.87
VTUCChzuuFBz	665.87
UuFCty5JSMVa	665.87
Uq6WVSK5hZg7	665.87
USd1gLdNoK0X	665.87
UHjqxibJYGqD	665.87
UHZ3OuryAYKC	665.87
TaQpeQknuHVK	665.87
TZZmVxzIa0jx	665.87
QlcbSwkrPxRa	665.87
QGoXNYVGKMeR	665.87
OXlqzc9miROl	665.87
MUv76zVrPi0N	665.87
LlTEmpnhd45A	665.87
LIqbYGbgYEFS	665.87
L6Z4ZAxWROK8	665.87
KpXnUCYEfrXH	665.87
KZz9xQTmnksd	665.87
KDvP5eyHasyX	665.87
J5O4HZ70Np6g	665.87
HNsjQTsk2e2P	665.87
GycxQfDmRSBC	665.87
GvBCptEGnLJa	665.87
GKG9YoRFyG4W	665.87
CBVJL6en4LYQ	665.87
C5aVNUvAlrG4	665.87
AOFyAGd6geDA	665.87
ABBhNtKm0F4k	665.87
A0jqhw4v04JH	665.87
9SUym4roZb4w	665.87
8YirgPAiIHDi	665.87
7J5xeMxqCJSL	665.87
3XmtUnXQnijy	665.87
31CTlCWDqAOA	665.87
2D7m61pjLoZt	665.87
0qkrgq90b5s1	665.87
0KAe2R1Mxs4I	665.87
f3wllJqpRDMq	665.84
I1hzYENRBZLs	665.84
aoD1BjffeXP6	665.75
2TWjmmMdEbFR	665.75
OGoyv7gNqQs3	665.7
5NyJ9jqVORxF	665.7
2AVez6Lf4ScE	665.7
P6sEVPv85Joa	665.67
5DMR2mwWyAAl	665.64
wTdcZF9xtzux	665.54
GczJJtZ9TWCl	665.54
USCpdeOuklxK	665.52
BFUO3kXx4PRn	665.52
6AnRz1HaE9ib	665.52
295nIsTwzuTO	665.52
Wq48VD802URy	665.1999999999999
OMLJBhDeK6T1	665.12
xGS2xVSMiWYz	665.04
2MEcagEY6NWd	665.04
Pw7KTEQCb44m	664.98
h049OvK2puvG	664.95
qaHfIvHCuodW	664.92
9e8w97UO3CnU	664.84
r44GxGDBUEwH	664.5
CGvYQvel5g01	664.43
2cozohFBR3WY	664.3199999999999
J0OFXprqFO7k	664.17
thrPI46LXFz1	664.14
ixPYqyhgvGzh	663.9300000000001
8sJQz24k1ATD	663.9300000000001
ytSE8OCDvAUh	663.93
cMIRnphvvbhd	663.93
HQ6fWWGQoZ75	663.93
37NNkivGYSZJ	663.93
S67dz6Fu2acS	663.92
drxiRynRrm4d	663.74
CIQmdxkQR7Fe	663.5300000000001
Tr6WTjYA4htg	663.48
Q8LDFHv0tZmV	663.45
urMBj1gfrJ7o	663.25
ql0adwuedfdN	662.9000000000001
sgwbux82i9ly	662.85
0l5GW20HvCM5	662.85
xqYpsM1ELZz0	662.82
BuF4s5Nfk7fx	662.8
0R9z0iiHCmXI	662.74
bco2EB9IZkHM	662.62
UDb59dP6JrBP	662.58
ixq46HzcCx1l	662.55
fOCQvcp56zDU	662.4300000000001
